id_Articulo,id_Almacen,id_Entrada,id_Proveedor,id_Time,NumDeEntradas,CantidadArticulos
4240,7,1037,88,20120723,1,4
3931,7,1038,88,20171105,1,10
3936,7,1038,88,20171105,1,10
4528,7,1039,109,20131225,1,1
4505,7,1040,88,20110206,0,3
4417,7,1040,88,20110206,0,2
4530,7,1040,88,20110206,0,3
4526,7,1040,88,20110206,0,6
4361,7,1040,88,20110206,0,10
4367,7,1040,88,20110206,0,3
4512,7,1040,88,20110206,0,4
4533,7,1040,88,20110206,0,10
4525,7,1040,88,20110206,0,2
4117,7,1040,88,20110206,0,4
4534,7,1040,88,20110206,0,10
4756,7,1040,88,20110206,0,3
4754,7,1041,88,20140412,1,27
4194,7,1042,88,20180425,1,20
4245,7,1042,88,20180425,1,3
4364,7,1043,88,20190224,1,3
4248,7,1044,88,20180914,1,2
4528,7,1045,88,20160308,1,16
4756,7,1045,88,20160308,1,8
4123,7,1046,88,20190802,0,1
4513,7,1046,88,20190802,0,5
4530,7,1046,88,20190802,0,6
4532,7,1046,88,20190802,0,1
4116,7,1046,88,20190802,0,1
4361,7,1046,88,20190802,0,10
4248,7,1047,88,20130424,1,4
4526,7,1048,88,20130508,0,50
3930,7,1048,88,20130508,0,8
4649,7,1048,88,20130508,0,4
4756,7,1049,109,20130126,1,25
4137,7,1050,88,20141112,1,1
4236,7,1051,88,20150113,0,6
4248,7,1051,88,20150113,0,2
4194,7,1051,88,20150113,0,6
4310,7,1052,88,20090409,0,18
4313,7,1052,88,20090409,0,1
4358,7,1052,88,20090409,0,1
4411,7,1053,88,20110513,0,6
4310,7,1053,88,20110513,0,6
4516,7,1053,88,20110513,0,1
4513,7,1053,88,20110513,0,6
4364,7,1053,88,20110513,0,2
3885,7,1053,88,20110513,0,4
4506,7,1053,88,20110513,0,4
4074,7,1053,88,20110513,0,2
4182,7,1053,88,20110513,0,2
4362,7,1053,88,20110513,0,8
3916,7,1053,88,20110513,0,4
3921,7,1053,88,20110513,0,4
3961,7,1053,88,20110513,0,4
4263,7,1053,88,20110513,0,10
4646,7,1054,93,20170115,1,50
4533,7,1055,88,20120212,0,10
4148,7,1055,88,20120212,0,10
4648,7,1055,88,20120212,0,4
4718,7,1056,88,20130219,1,3
4717,7,1056,88,20130219,1,3
4757,7,1057,88,20091125,1,3
4758,7,1057,88,20091125,1,2
4511,7,1058,88,20170607,0,10
4528,7,1058,88,20170607,0,6
4147,7,1058,88,20170607,0,10
4363,7,1058,88,20170607,0,10
4366,7,1058,88,20170607,0,10
4369,7,1058,88,20170607,0,10
4756,7,1058,88,20170607,0,3
4194,7,1059,88,20101119,1,20
4310,7,1060,109,20160913,1,2
4310,7,1061,88,20190907,0,12
4358,7,1061,88,20190907,0,1
4414,7,1061,88,20190907,0,6
4490,7,1061,88,20190907,0,2
4530,7,1061,88,20190907,0,6
4506,7,1061,88,20190907,0,4
4265,7,1061,88,20190907,0,2
4274,7,1061,88,20190907,0,4
4533,7,1061,88,20190907,0,44
4383,7,1061,88,20190907,0,6
4368,7,1061,88,20190907,0,4
4315,7,1061,88,20190907,0,10
4528,7,1062,88,20160218,0,14
4533,7,1062,88,20160218,0,26
4756,7,1062,88,20160218,0,7
4516,7,1063,88,20100609,1,6
4521,7,1063,88,20100609,1,4
4718,7,1064,88,20160213,1,4
4717,7,1064,88,20160213,1,4
4236,7,1065,88,20170707,0,6
4194,7,1065,88,20170707,0,4
4196,7,1065,88,20170707,0,10
4420,7,1066,88,20101226,0,3
4524,7,1066,88,20101226,0,12
4074,7,1066,88,20101226,0,2
4078,7,1066,88,20101226,0,2
4311,7,1066,88,20101226,0,6
4482,7,1066,88,20101226,0,2
4485,7,1066,88,20101226,0,2
4075,7,1066,88,20101226,0,10
4425,7,1066,88,20101226,0,10
4649,7,1066,88,20101226,0,4
4654,7,1066,88,20101226,0,4
4756,7,1066,88,20101226,0,6
4526,7,1067,88,20090616,1,50
4756,7,1067,88,20090616,1,25
4533,7,1068,88,20181103,1,16
4576,7,1069,103,20101201,0,15
4553,7,1069,103,20101201,0,36
4551,7,1069,103,20101201,0,24
4549,7,1069,103,20101201,0,36
4548,7,1069,103,20101201,0,36
4569,7,1069,103,20101201,0,5
4567,7,1069,103,20101201,0,8
4552,7,1070,103,20160913,1,36
4704,7,1070,103,20160913,1,5
4248,7,1071,88,20121223,1,6
4245,7,1071,88,20121223,1,6
4411,7,1072,88,20120720,0,6
4511,7,1072,88,20120720,0,6
4478,7,1072,88,20120720,0,4
4526,7,1072,88,20120720,0,6
4528,7,1072,88,20120720,0,6
4529,7,1072,88,20120720,0,10
4361,7,1072,88,20120720,0,10
4488,7,1072,88,20120720,0,2
4533,7,1072,88,20120720,0,20
4525,7,1072,88,20120720,0,4
4507,7,1072,88,20120720,0,10
4756,7,1072,88,20120720,0,10
4310,7,1073,88,20111205,1,20
4194,7,1074,88,20090124,1,15
4505,7,1075,88,20151228,0,3
4490,7,1075,88,20151228,0,2
4530,7,1075,88,20151228,0,8
4524,7,1075,88,20151228,0,15
4527,7,1075,88,20151228,0,4
4756,7,1075,88,20151228,0,7
4153,7,1076,88,20140811,0,1
3905,7,1076,88,20140811,0,2
3930,7,1076,88,20140811,0,2
4074,7,1076,88,20140811,0,6
4311,7,1076,88,20140811,0,4
4146,7,1076,88,20140811,0,2
4531,7,1076,88,20140811,0,6
4362,7,1076,88,20140811,0,4
4713,7,1077,101,20190426,1,72
4714,7,1077,101,20190426,1,36
4239,7,1078,88,20100424,1,2
4526,7,1079,88,20100428,0,6
4528,7,1079,88,20100428,0,20
4147,7,1079,88,20100428,0,10
4384,7,1079,88,20100428,0,10
4756,7,1079,88,20100428,0,13
4582,7,1080,104,20121117,0,50
4583,7,1080,104,20121117,0,50
4584,7,1080,104,20121117,0,50
4585,7,1080,104,20121117,0,50
4595,7,1080,104,20121117,0,50
4723,7,1080,104,20121117,0,75
4722,7,1080,104,20121117,0,150
4721,7,1080,104,20121117,0,150
4603,7,1080,104,20121117,0,50
4602,7,1080,104,20121117,0,50
4577,7,1081,90,20110727,1,400
4533,7,1082,88,20120727,1,20
4524,7,1083,88,20120201,0,20
4526,7,1083,88,20120201,0,10
4529,7,1083,88,20120201,0,9
4074,7,1083,88,20120201,0,6
4362,7,1083,88,20120201,0,4
3931,7,1083,88,20120201,0,10
3936,7,1083,88,20120201,0,10
4363,7,1083,88,20120201,0,10
4756,7,1083,88,20120201,0,19
4718,7,1084,88,20150601,1,4
4579,7,1085,94,20130311,1,25
4505,7,1086,88,20160919,0,3
4310,7,1086,88,20160919,0,10
4414,7,1086,88,20160919,0,3
4530,7,1086,88,20160919,0,3
3871,7,1086,88,20160919,0,2
3905,7,1086,88,20160919,0,4
4506,7,1086,88,20160919,0,4
4236,7,1087,88,20170412,0,9
4245,7,1087,88,20170412,0,3
4238,7,1087,88,20170412,0,10
4123,7,1088,88,20170916,0,2
4536,7,1088,88,20170916,0,2
4311,7,1088,88,20170916,0,6
4360,7,1088,88,20170916,0,10
4648,7,1088,88,20170916,0,4
4654,7,1088,88,20170916,0,4
4656,7,1088,88,20170916,0,4
4159,7,1089,109,20180729,1,2
4533,7,1090,109,20180508,1,4
4073,7,1091,88,20170728,0,1
4414,7,1091,88,20170728,0,3
4516,7,1091,88,20170728,0,1
4524,7,1091,88,20170728,0,6
4361,7,1091,88,20170728,0,9
4367,7,1091,88,20170728,0,3
3978,7,1091,88,20170728,0,4
4362,7,1091,88,20170728,0,4
4649,7,1091,88,20170728,0,4
4657,7,1091,88,20170728,0,4
4756,7,1091,88,20170728,0,3
4236,7,1092,88,20150917,0,6
4194,7,1092,88,20150917,0,9
4245,7,1092,88,20150917,0,3
4516,7,1093,88,20110104,1,5
4717,7,1094,88,20141030,1,8
4718,7,1095,88,20161103,1,8
4194,7,1096,88,20190222,1,1
4599,7,1097,101,20090418,1,96
4155,7,1098,88,20110622,0,1
4513,7,1098,88,20110622,0,4
4512,7,1098,88,20110622,0,2
4384,7,1098,88,20110622,0,10
4236,7,1099,88,20110614,1,10
4244,7,1099,88,20110614,1,10
4194,7,1100,88,20170905,1,30
4237,7,1101,88,20150303,1,10
4195,7,1102,88,20150320,1,8
4073,7,1103,88,20180105,0,1
4526,7,1103,88,20180105,0,15
4529,7,1103,88,20180105,0,10
4182,7,1103,88,20180105,0,2
4312,7,1103,88,20180105,0,10
3933,7,1103,88,20180105,0,10
3938,7,1103,88,20180105,0,10
4756,7,1103,88,20180105,0,12
4194,7,1104,88,20130421,1,20
4411,7,1105,88,20190607,0,6
4358,7,1105,88,20190607,0,1
4513,7,1105,88,20190607,0,2
4499,7,1105,88,20190607,0,6
4505,7,1106,88,20100222,0,6
4310,7,1106,88,20100222,0,9
4153,7,1106,88,20100222,0,1
4524,7,1106,88,20100222,0,10
4382,7,1106,88,20100222,0,3
4506,7,1106,88,20100222,0,6
4146,7,1106,88,20100222,0,2
4152,7,1106,88,20100222,0,2
4507,7,1106,88,20100222,0,10
4147,7,1106,88,20100222,0,10
4648,7,1106,88,20100222,0,4
4534,7,1106,88,20100222,0,10
4756,7,1106,88,20100222,0,5
4074,7,1107,88,20091122,0,2
4146,7,1107,88,20091122,0,2
4152,7,1107,88,20091122,0,2
3985,7,1107,88,20091122,0,4
3984,7,1108,88,20120629,1,2
4513,7,1109,88,20090701,1,12
4565,7,1110,105,20160420,0,36
4563,7,1110,105,20160420,0,16
4566,7,1110,105,20160420,0,36
4576,7,1111,103,20150406,0,30
4548,7,1111,103,20150406,0,36
4550,7,1111,103,20150406,0,36
4553,7,1111,103,20150406,0,36
4555,7,1111,103,20150406,0,24
4567,7,1111,103,20150406,0,16
4638,7,1111,103,20150406,0,12
4411,7,1112,88,20130307,0,10
4524,7,1112,88,20130307,0,10
4528,7,1112,88,20130307,0,10
4004,7,1112,88,20130307,0,2
4005,7,1112,88,20130307,0,4
4756,7,1112,88,20130307,0,10
3930,7,1113,88,20170417,0,2
3999,7,1113,88,20170417,0,2
4152,7,1113,88,20170417,0,2
3881,7,1113,88,20170417,0,4
3921,7,1113,88,20170417,0,4
3931,7,1113,88,20170417,0,10
4147,7,1113,88,20170417,0,10
4416,7,1113,88,20170417,0,10
4649,7,1113,88,20170417,0,4
4658,7,1113,88,20170417,0,4
4238,7,1114,88,20171113,1,10
4183,7,1115,88,20130805,1,4
4526,7,1116,88,20130403,1,50
4762,7,1117,109,20160306,1,12
4763,7,1117,109,20160306,1,12
4236,7,1118,88,20150507,1,6
4123,7,1119,88,20110103,0,2
3929,7,1119,88,20110103,0,2
4073,7,1119,88,20110103,0,1
4414,7,1119,88,20110103,0,3
4524,7,1119,88,20110103,0,20
4528,7,1119,88,20110103,0,20
4361,7,1119,88,20110103,0,6
4424,7,1119,88,20110103,0,2
4383,7,1119,88,20110103,0,4
4368,7,1119,88,20110103,0,4
4384,7,1119,88,20110103,0,10
4533,7,1120,88,20190916,1,20
4534,7,1120,88,20190916,1,10
4236,7,1121,88,20160925,1,10
4505,7,1122,88,20130921,0,3
4511,7,1122,88,20130921,0,6
4513,7,1122,88,20130921,0,1
4757,7,1122,88,20130921,0,3
4524,7,1122,88,20130921,0,10
4528,7,1122,88,20130921,0,10
4361,7,1122,88,20130921,0,10
4506,7,1122,88,20130921,0,4
4677,7,1123,97,20150903,1,189
4073,7,1124,88,20171027,0,1
4310,7,1124,88,20171027,0,9
4414,7,1124,88,20171027,0,6
4526,7,1124,88,20171027,0,20
4529,7,1124,88,20171027,0,9
3930,7,1124,88,20171027,0,2
3935,7,1124,88,20171027,0,2
4533,7,1124,88,20171027,0,10
4263,7,1124,88,20171027,0,10
4236,7,1125,88,20110516,1,6
4248,7,1125,88,20110516,1,3
4718,7,1126,88,20160502,1,6
4717,7,1126,88,20160502,1,4
4194,7,1127,88,20110228,1,9
4757,7,1128,88,20120512,0,2
4154,7,1128,88,20120512,0,4
4650,7,1128,88,20120512,0,4
4654,7,1128,88,20120512,0,4
4118,7,1128,88,20120512,0,10
4505,7,1129,88,20181009,0,3
4073,7,1129,88,20181009,0,1
4757,7,1129,88,20181009,0,1
4530,7,1129,88,20181009,0,3
4364,7,1129,88,20181009,0,1
4367,7,1129,88,20181009,0,1
3910,7,1129,88,20181009,0,2
4524,7,1130,88,20140206,1,50
4534,7,1130,88,20140206,1,20
4718,7,1131,88,20121103,1,20
4717,7,1131,88,20121103,1,5
4237,7,1132,88,20090811,0,4
4240,7,1132,88,20090811,0,4
4243,7,1132,88,20090811,0,4
4757,7,1133,88,20131220,0,1
4503,7,1133,88,20131220,0,2
4367,7,1133,88,20131220,0,1
3885,7,1133,88,20131220,0,2
3920,7,1133,88,20131220,0,2
3950,7,1133,88,20131220,0,2
4415,7,1133,88,20131220,0,2
4418,7,1133,88,20131220,0,2
4421,7,1133,88,20131220,0,2
4758,7,1133,88,20131220,0,4
4362,7,1133,88,20131220,0,6
4368,7,1133,88,20131220,0,6
4075,7,1133,88,20131220,0,10
4079,7,1133,88,20131220,0,10
4649,7,1133,88,20131220,0,4
4369,7,1133,88,20131220,0,10
4533,7,1134,88,20100107,1,50
4194,7,1135,88,20090923,0,6
4195,7,1135,88,20090923,0,6
4196,7,1135,88,20090923,0,10
4513,7,1136,88,20140406,0,4
4492,7,1136,88,20140406,0,3
4529,7,1136,88,20140406,0,9
4533,7,1136,88,20140406,0,30
4645,7,1137,98,20110503,1,40
4546,7,1138,103,20141112,0,36
4547,7,1138,103,20141112,0,36
4548,7,1138,103,20141112,0,36
4551,7,1138,103,20141112,0,24
4552,7,1138,103,20141112,0,36
4553,7,1138,103,20141112,0,8
4556,7,1138,103,20141112,0,5
4704,7,1138,103,20141112,0,10
4730,7,1138,103,20141112,0,10
4411,7,1139,88,20130222,1,15
4513,7,1140,88,20090207,0,4
3930,7,1140,88,20090207,0,8
3935,7,1140,88,20090207,0,2
4137,7,1141,88,20150310,1,1
4764,7,1142,109,20120416,1,12
4566,7,1145,109,20110727,1,4
4718,7,1146,88,20141021,1,3
4420,7,1147,88,20181223,0,2
4513,7,1147,88,20181223,0,3
4124,7,1147,88,20181223,0,2
4506,7,1147,88,20181223,0,4
4512,7,1147,88,20181223,0,4
4044,7,1147,88,20181223,0,2
4074,7,1147,88,20181223,0,4
4533,7,1147,88,20181223,0,20
3881,7,1147,88,20181223,0,4
3891,7,1147,88,20181223,0,10
3961,7,1147,88,20181223,0,4
4534,7,1147,88,20181223,0,20
4414,7,1148,88,20151013,0,25
4420,7,1148,88,20151013,0,2
4501,7,1148,88,20151013,0,3
4649,7,1148,88,20151013,0,4
4654,7,1148,88,20151013,0,4
4646,7,1149,93,20110214,1,50
4490,7,1151,109,20171218,1,3
4564,7,1152,105,20170821,1,25
4563,7,1152,105,20170821,1,16
4194,7,1153,109,20180714,1,2
4579,7,1154,94,20160320,1,25
4717,7,1155,88,20190807,1,4
4524,7,1156,88,20120714,1,20
4310,7,1157,88,20091214,0,10
4524,7,1157,88,20091214,0,6
4528,7,1157,88,20091214,0,10
3980,7,1157,88,20091214,0,1
3910,7,1157,88,20091214,0,4
3920,7,1157,88,20091214,0,2
3978,7,1157,88,20091214,0,4
3916,7,1157,88,20091214,0,4
3926,7,1157,88,20091214,0,4
3931,7,1157,88,20091214,0,10
4237,7,1158,88,20171026,1,8
4236,7,1159,88,20101009,0,6
4194,7,1159,88,20101009,0,10
4195,7,1159,88,20101009,0,16
4505,7,1160,88,20190921,0,3
3950,7,1160,88,20190921,0,2
3960,7,1160,88,20190921,0,2
4531,7,1160,88,20190921,0,6
4183,7,1160,88,20190921,0,4
4363,7,1160,88,20190921,0,10
4563,7,1161,105,20141126,1,16
4526,7,1162,88,20140713,1,50
3929,7,1163,88,20110626,0,1
4499,7,1163,88,20110626,0,2
4364,7,1163,88,20110626,0,2
4479,7,1163,88,20110626,0,2
4383,7,1163,88,20110626,0,6
4245,7,1164,88,20110413,0,10
4243,7,1164,88,20110413,0,4
4252,7,1164,88,20110413,0,2
4250,7,1164,88,20110413,0,10
4246,7,1164,88,20110413,0,10
4528,7,1165,88,20160720,0,3
4529,7,1165,88,20160720,0,6
4361,7,1165,88,20160720,0,9
4424,7,1165,88,20160720,0,2
4384,7,1165,88,20160720,0,10
4248,7,1166,88,20100508,0,6
4238,7,1166,88,20100508,0,10
4246,7,1166,88,20100508,0,6
4501,7,1167,88,20161118,0,3
4499,7,1167,88,20161118,0,5
4648,7,1167,88,20161118,0,4
4652,7,1167,88,20161118,0,4
4654,7,1167,88,20161118,0,4
4411,7,1168,88,20160909,1,6
4158,7,1168,88,20160909,1,2
4236,7,1169,88,20151016,0,10
4194,7,1169,88,20151016,0,20
4196,7,1169,88,20151016,0,10
4195,7,1169,88,20151016,0,30
4411,7,1170,88,20181123,0,6
3930,7,1170,88,20181123,0,2
3935,7,1170,88,20181123,0,4
4158,7,1170,88,20181123,0,2
4533,7,1170,88,20181123,0,10
4653,7,1170,88,20181123,0,4
4646,7,1171,93,20140604,1,50
3929,7,1172,88,20110207,0,3
4526,7,1172,88,20110207,0,50
3980,7,1172,88,20110207,0,1
4382,7,1172,88,20110207,0,2
4310,7,1173,88,20161005,0,12
4526,7,1173,88,20161005,0,6
4528,7,1173,88,20161005,0,9
4124,7,1173,88,20161005,0,4
3930,7,1173,88,20161005,0,4
4506,7,1173,88,20161005,0,6
4078,7,1173,88,20161005,0,4
4424,7,1173,88,20161005,0,4
4362,7,1173,88,20161005,0,6
4365,7,1173,88,20161005,0,6
3931,7,1173,88,20161005,0,10
4147,7,1173,88,20161005,0,10
3937,7,1173,88,20161005,0,10
4248,7,1174,88,20101202,1,5
4249,7,1174,88,20101202,1,5
4577,7,1175,90,20160104,1,594
4548,7,1176,103,20111209,0,36
4550,7,1176,103,20111209,0,36
4551,7,1176,103,20111209,0,12
4553,7,1176,103,20111209,0,36
4569,7,1176,103,20111209,0,5
4567,7,1176,103,20111209,0,16
4282,7,1177,88,20151229,0,1
4501,7,1177,88,20151229,0,3
4499,7,1177,88,20151229,0,2
4245,7,1178,88,20100825,1,10
4246,7,1178,88,20100825,1,10
4718,7,1179,88,20161117,1,3
4717,7,1179,88,20161117,1,4
4765,7,1180,109,20090624,1,25
4310,7,1181,88,20130707,0,10
4361,7,1181,88,20130707,0,6
3871,7,1181,88,20130707,0,2
4311,7,1181,88,20130707,0,4
4415,7,1181,88,20130707,0,4
4533,7,1181,88,20130707,0,10
4525,7,1181,88,20130707,0,2
4521,7,1181,88,20130707,0,2
4523,7,1181,88,20130707,0,2
4368,7,1181,88,20130707,0,4
4237,7,1182,88,20171226,1,4
4529,7,1183,88,20131103,0,10
4424,7,1183,88,20131103,0,2
4533,7,1183,88,20131103,0,10
4507,7,1183,88,20131103,0,10
4651,7,1183,88,20131103,0,4
4524,7,1184,88,20141206,1,2
4526,7,1184,88,20141206,1,50
4756,7,1185,88,20191123,1,20
4501,7,1186,88,20190828,0,2
4499,7,1186,88,20190828,0,2
3977,7,1186,88,20190828,0,2
3920,7,1186,88,20190828,0,2
4529,7,1189,109,20130628,1,1
4411,7,1190,88,20160729,0,3
4310,7,1190,88,20160729,0,12
4530,7,1190,88,20160729,0,6
3980,7,1190,88,20160729,0,2
4361,7,1190,88,20160729,0,6
4359,7,1190,88,20160729,0,2
4649,7,1190,88,20160729,0,8
4384,7,1190,88,20160729,0,20
4194,7,1191,88,20151211,1,10
4195,7,1191,88,20151211,1,10
4717,7,1192,88,20110714,1,2
4490,7,1193,88,20091105,0,8
4132,7,1193,88,20091105,0,1
4073,7,1193,88,20091105,0,1
4137,7,1193,88,20091105,0,1
4133,7,1193,88,20091105,0,2
4138,7,1193,88,20091105,0,2
4312,7,1193,88,20091105,0,10
4363,7,1193,88,20091105,0,10
4129,7,1194,88,20120707,1,2
4236,7,1195,88,20160804,0,10
4194,7,1195,88,20160804,0,10
4195,7,1195,88,20160804,0,20
4123,7,1196,88,20170211,1,3
4644,7,1197,109,20100519,1,1
4411,7,1198,88,20160328,0,6
4505,7,1198,88,20160328,0,3
4420,7,1198,88,20160328,0,3
4423,7,1198,88,20160328,0,1
4490,7,1198,88,20160328,0,2
4501,7,1198,88,20160328,0,2
4499,7,1198,88,20160328,0,3
4524,7,1198,88,20160328,0,20
4526,7,1198,88,20160328,0,12
4528,7,1198,88,20160328,0,6
4529,7,1198,88,20160328,0,12
4645,7,1199,109,20101023,1,2
4526,7,1200,88,20180115,1,50
4249,7,1201,88,20110227,1,4
4717,7,1202,88,20190724,1,4
3920,7,1203,88,20170425,1,4
4315,7,1203,88,20170425,1,10
4558,7,1204,103,20090225,0,10
4560,7,1204,103,20090225,0,10
4696,7,1204,103,20090225,0,10
4553,7,1204,103,20090225,0,12
4704,7,1204,103,20090225,0,10
4701,7,1205,109,20140129,1,5
4528,7,1206,88,20190714,1,4
4524,7,1207,88,20090501,1,30
4524,7,1208,88,20090725,0,10
4361,7,1208,88,20090725,0,9
4382,7,1208,88,20090725,0,2
4506,7,1208,88,20090725,0,6
4311,7,1208,88,20090725,0,4
4533,7,1208,88,20090725,0,10
4362,7,1208,88,20090725,0,4
4368,7,1208,88,20090725,0,4
3906,7,1208,88,20090725,0,10
4654,7,1208,88,20090725,0,4
4656,7,1208,88,20090725,0,4
4677,7,1209,97,20190930,1,200
4644,7,1210,98,20110408,1,50
4645,7,1210,98,20110408,1,40
4499,7,1211,88,20140627,0,2
4528,7,1211,88,20140627,0,10
4182,7,1211,88,20140627,0,2
4491,7,1211,88,20140627,0,4
3921,7,1211,88,20140627,0,4
3936,7,1211,88,20140627,0,10
4237,7,1212,88,20150728,1,8
4533,7,1213,88,20180916,1,8
4524,7,1214,88,20190520,1,20
4236,7,1215,88,20090301,1,6
4239,7,1215,88,20090301,1,4
3929,7,1216,88,20150527,0,2
4505,7,1216,88,20150527,0,3
4524,7,1216,88,20150527,0,12
4528,7,1216,88,20150527,0,10
3930,7,1216,88,20150527,0,4
4763,7,1217,109,20191004,1,36
4610,7,1218,103,20161029,1,12
4548,7,1219,103,20120902,0,36
4550,7,1219,103,20120902,0,36
4551,7,1219,103,20120902,0,24
4552,7,1219,103,20120902,0,24
4553,7,1219,103,20120902,0,24
4576,7,1219,103,20120902,0,15
4704,7,1219,103,20120902,0,10
4730,7,1219,103,20120902,0,10
4194,7,1220,88,20171217,1,9
4505,7,1221,88,20110709,0,6
4511,7,1221,88,20110709,0,3
3935,7,1221,88,20110709,0,2
4383,7,1221,88,20110709,0,4
4368,7,1221,88,20110709,0,4
4000,7,1221,88,20110709,0,4
4275,7,1221,88,20110709,0,4
4148,7,1221,88,20110709,0,10
4147,7,1221,88,20110709,0,10
4649,7,1221,88,20110709,0,4
4411,7,1222,88,20190112,0,3
3929,7,1222,88,20190112,0,4
4648,7,1222,88,20190112,0,4
4236,7,1223,88,20150728,0,9
4242,7,1223,88,20150728,0,1
4194,7,1223,88,20150728,0,9
4240,7,1223,88,20150728,0,2
4252,7,1223,88,20150728,0,4
4194,7,1224,88,20110409,1,20
4669,7,1225,88,20160216,0,2
4073,7,1225,88,20160216,0,1
4310,7,1225,88,20160216,0,6
4501,7,1225,88,20160216,0,2
4499,7,1225,88,20160216,0,2
4528,7,1225,88,20160216,0,9
3905,7,1225,88,20160216,0,2
4506,7,1225,88,20160216,0,6
4502,7,1225,88,20160216,0,2
4533,7,1225,88,20160216,0,6
3978,7,1225,88,20160216,0,2
4649,7,1225,88,20160216,0,4
4581,7,1226,104,20181117,0,50
4582,7,1226,104,20181117,0,50
4584,7,1226,104,20181117,0,50
4585,7,1226,104,20181117,0,50
4588,7,1226,104,20181117,0,50
4597,7,1226,104,20181117,0,25
4721,7,1226,104,20181117,0,50
4722,7,1226,104,20181117,0,50
4364,7,1227,88,20180503,0,2
3930,7,1227,88,20180503,0,4
4075,7,1227,88,20180503,0,10
4651,7,1227,88,20180503,0,4
4245,7,1228,88,20090724,1,10
4244,7,1228,88,20090724,1,10
4261,7,1229,88,20090810,0,1
4361,7,1229,88,20090810,0,6
3905,7,1229,88,20090810,0,2
3920,7,1229,88,20090810,0,2
4648,7,1229,88,20090810,0,4
4649,7,1229,88,20090810,0,4
4503,7,180,88,20100211,0,3
4362,7,180,88,20100211,0,2
4383,7,180,88,20100211,0,6
4365,7,180,88,20100211,0,2
4649,7,180,88,20100211,0,4
4651,7,180,88,20100211,0,4
4654,7,180,88,20100211,0,4
4656,7,180,88,20100211,0,4
4236,7,181,88,20180713,1,5
4511,7,182,88,20090525,0,10
4524,7,182,88,20090525,0,5
4361,7,182,88,20090525,0,10
4364,7,182,88,20090525,0,3
3930,7,182,88,20090525,0,2
3981,7,182,88,20090525,0,2
4129,7,182,88,20090525,0,2
4524,7,183,88,20190822,1,30
4512,7,184,109,20120106,1,1
4558,7,185,91,20090626,0,5
4547,7,185,91,20090626,0,48
4548,7,185,91,20090626,0,48
4550,7,185,91,20090626,0,14
4553,7,185,91,20090626,0,12
4512,7,186,88,20101214,0,6
4311,7,186,88,20101214,0,2
4368,7,186,88,20101214,0,6
4312,7,186,88,20101214,0,10
4649,7,186,88,20101214,0,4
4653,7,186,88,20101214,0,4
4658,7,186,88,20101214,0,4
4141,7,187,109,20170112,1,4
4236,7,188,88,20160528,1,5
4237,7,188,88,20160528,1,4
4310,7,189,88,20190724,0,5
4361,7,189,88,20190724,0,5
4362,7,189,88,20190724,0,4
4236,7,190,88,20150519,1,20
4676,7,190,88,20150519,1,20
4505,7,191,88,20170617,0,5
4511,7,191,88,20170617,0,10
4361,7,191,88,20170617,0,5
4074,7,191,88,20170617,0,2
4075,7,191,88,20170617,0,10
4676,7,191,88,20170617,0,15
4577,7,192,109,20141115,1,60
4073,7,193,88,20130117,1,1
4676,7,193,88,20130117,1,1
4237,7,194,88,20160210,1,4
4238,7,194,88,20160210,1,10
3910,7,195,88,20171117,0,2
3930,7,195,88,20171117,0,6
3945,7,195,88,20171117,0,2
4512,7,195,88,20171117,0,2
4262,7,195,88,20171117,0,2
4528,7,197,109,20131023,1,3
4677,7,198,97,20120708,1,50
4194,7,199,88,20180927,1,15
4676,7,199,88,20180927,1,15
4310,7,200,88,20110726,0,10
4361,7,200,88,20110726,0,15
4364,7,200,88,20110726,0,2
4314,7,200,88,20110726,0,2
3936,7,200,88,20110726,0,10
3931,7,200,88,20110726,0,10
4676,7,200,88,20110726,0,27
4524,7,201,88,20190127,1,30
4511,7,202,88,20121205,1,5
4676,7,202,88,20121205,1,5
4555,7,203,91,20180422,0,24
4638,7,203,91,20180422,0,12
4576,7,203,91,20180422,0,15
4438,7,204,88,20100116,1,3
4676,7,204,88,20100116,1,3
4563,7,205,95,20090918,1,32
4236,7,206,88,20160830,0,15
4237,7,206,88,20160830,0,4
4676,7,206,88,20160830,0,15
3920,7,207,88,20181219,0,2
3935,7,207,88,20181219,0,2
4078,7,207,88,20181219,0,2
4182,7,207,88,20181219,0,2
4362,7,207,88,20181219,0,2
4365,7,207,88,20181219,0,6
4364,7,208,109,20100204,1,2
4511,7,209,88,20121124,0,15
4310,7,209,88,20121124,0,10
4364,7,209,88,20121124,0,4
4506,7,209,88,20121124,0,2
4647,7,209,88,20121124,0,4
4649,7,209,88,20121124,0,4
4650,7,209,88,20121124,0,4
4654,7,209,88,20121124,0,4
4676,7,209,88,20121124,0,29
4236,7,210,88,20170910,1,15
4676,7,210,88,20170910,1,15
4511,7,211,88,20120228,0,5
4361,7,211,88,20120228,0,25
4373,7,211,88,20120228,0,2
4364,7,211,88,20120228,0,2
4676,7,211,88,20120228,0,34
4579,7,212,94,20100502,1,25
3929,7,213,88,20180823,0,2
4310,7,213,88,20180823,0,15
4373,7,213,88,20180823,0,5
3916,7,213,88,20180823,0,4
4079,7,213,88,20180823,0,10
4676,7,213,88,20180823,0,22
4646,7,214,93,20101027,1,50
4681,7,216,91,20091107,0,5
4558,7,216,91,20091107,0,5
